소상공인_상호명,업종,광고회사_이름,광고_키워드,유사도점수
GS25,종합소매점,식회사 퀸즈코퍼레이션,식제품,20.8
GS25,종합소매점,식회사 퀸즈코퍼레이션,식제품,20.8
GS25,종합소매점,매드커뮤니케이션즈,식제품,20.8
GS25,종합소매점,식회사 퀸즈코퍼레이션,식제품,20.8
GS25,종합소매점,매드커뮤니케이션즈,식제품,20.8
GS25,종합소매점,매드커뮤니케이션즈,식제품,20.8
GS25,종합소매점,식회사 퀸즈코퍼레이션,식제품,20.8
GS25,종합소매점,매드커뮤니케이션즈,식제품,20.8
GS25,종합소매점,매드커뮤니케이션즈,식제품,20.8
CU,종합소매점,매드커뮤니케이션즈,식제품,20.8
CU,종합소매점,매드커뮤니케이션즈,식제품,20.8
CU,종합소매점,식회사 퀸즈코퍼레이션,식제품,20.8
CU,종합소매점,식회사 퀸즈코퍼레이션,식제품,20.8
CU,종합소매점,식회사 퀸즈코퍼레이션,식제품,20.8
CU,종합소매점,매드커뮤니케이션즈,식제품,20.8
CU,종합소매점,매드커뮤니케이션즈,식제품,20.8
CU,종합소매점,식회사 퀸즈코퍼레이션,식제품,20.8
CU,종합소매점,식회사 퀸즈코퍼레이션,식제품,20.8
CU,종합소매점,매드커뮤니케이션즈,식제품,20.8
동일중학교,학교,한피알,마케팅 브랜딩 조사,1.3
동일중학교,학교,오리콤,마케팅 브랜딩 조사,1.3
동일중학교,학교,오길비코리아한회사,마케팅 브랜딩 조사,1.3
동일중학교,학교,오브라운,마케팅 브랜딩 조사,1.3
동일중학교,학교,한컴,마케팅 브랜딩 조사,1.3
동일중학교,학교,크리에이티브리퍼블릭,마케팅 브랜딩 조사,1.3
동일중학교,학교,피터팬랩,마케팅 브랜딩 조사,1.3
동일중학교,학교,포엠미디어,마케팅 브랜딩 조사,1.3
동일중학교,학교,이스트마케팅그룹,마케팅 브랜딩 조사,1.3
동일중학교,학교,미디어브랜즈코리아식회사,마케팅 브랜딩 조사,1.3
고황석재,세탁/가사서비스,이노션,자동차,20.9
고황석재,세탁/가사서비스,덴츠엑스,자동차,20.9
고황석재,세탁/가사서비스,소망커뮤니케이션,"미디어,콘텐츠 제작",6.3
고황석재,세탁/가사서비스,디젤커뮤니케이션,"미디어,콘텐츠 제작",6.3
고황석재,세탁/가사서비스,이노션,자동차,20.9
고황석재,세탁/가사서비스,덴츠엑스,자동차,20.9
고황석재,세탁/가사서비스,식회사 아이알컴즈,자동차,20.9
고황석재,세탁/가사서비스,에이엠에스미디어,"미디어,콘텐츠 제작",6.3
고황석재,세탁/가사서비스,브레이커스커뮤니케이션스,"미디어,콘텐츠 제작",6.3
고황석재,세탁/가사서비스,식회사 아이알컴즈,자동차,20.9
삼성의원,병원,참견,의료,28.7
삼성의원,병원,브레이커스커뮤니케이션스,"미디어,콘텐츠 제작",11.1
삼성의원,병원,어비즈,의료,28.7
삼성의원,병원,어비즈,의료,28.7
삼성의원,병원,메디커뮤니케이션,의료,28.7
삼성의원,병원,참견,의료,28.7
삼성의원,병원,메디커뮤니케이션,의료,28.7
삼성의원,병원,소망커뮤니케이션,"미디어,콘텐츠 제작",11.1
삼성의원,병원,디젤커뮤니케이션,"미디어,콘텐츠 제작",11.1
삼성의원,병원,에이엠에스미디어,"미디어,콘텐츠 제작",11.1
민성로지스,화물운송,오리콤,마케팅 브랜딩 조사,1.2
민성로지스,화물운송,오길비코리아한회사,마케팅 브랜딩 조사,1.2
민성로지스,화물운송,피터팬랩,마케팅 브랜딩 조사,1.2
민성로지스,화물운송,오브라운,마케팅 브랜딩 조사,1.2
민성로지스,화물운송,이스트마케팅그룹,마케팅 브랜딩 조사,1.2
민성로지스,화물운송,한피알,마케팅 브랜딩 조사,1.2
민성로지스,화물운송,한컴,마케팅 브랜딩 조사,1.2
민성로지스,화물운송,미디어브랜즈코리아식회사,마케팅 브랜딩 조사,1.2
민성로지스,화물운송,크리에이티브리퍼블릭,마케팅 브랜딩 조사,1.2
민성로지스,화물운송,포엠미디어,마케팅 브랜딩 조사,1.2
위드유,대행업,한피알,마케팅 브랜딩 조사,1.2
위드유,대행업,오리콤,마케팅 브랜딩 조사,1.2
위드유,대행업,포엠미디어,마케팅 브랜딩 조사,1.2
위드유,대행업,미디어브랜즈코리아식회사,마케팅 브랜딩 조사,1.2
위드유,대행업,한컴,마케팅 브랜딩 조사,1.2
위드유,대행업,오길비코리아한회사,마케팅 브랜딩 조사,1.2
위드유,대행업,크리에이티브리퍼블릭,마케팅 브랜딩 조사,1.2
위드유,대행업,피터팬랩,마케팅 브랜딩 조사,1.2
위드유,대행업,이스트마케팅그룹,마케팅 브랜딩 조사,1.2
위드유,대행업,오브라운,마케팅 브랜딩 조사,1.2
CU,종합소매점,매드커뮤니케이션즈,식제품,20.8
CU,종합소매점,매드커뮤니케이션즈,식제품,20.8
CU,종합소매점,식회사 퀸즈코퍼레이션,식제품,20.8
CU,종합소매점,식회사 퀸즈코퍼레이션,식제품,20.8
CU,종합소매점,매드커뮤니케이션즈,식제품,20.8
CU,종합소매점,매드커뮤니케이션즈,식제품,20.8
CU,종합소매점,식회사 퀸즈코퍼레이션,식제품,20.8
CU,종합소매점,식회사 퀸즈코퍼레이션,식제품,20.8
CU,종합소매점,매드커뮤니케이션즈,식제품,20.8
CU,종합소매점,식회사 퀸즈코퍼레이션,식제품,20.8
린여성병원,병원,어비즈,의료,28.7
린여성병원,병원,메디커뮤니케이션,의료,28.7
린여성병원,병원,참견,의료,28.7
린여성병원,병원,참견,의료,28.7
린여성병원,병원,소망커뮤니케이션,"미디어,콘텐츠 제작",11.1
린여성병원,병원,디젤커뮤니케이션,"미디어,콘텐츠 제작",11.1
린여성병원,병원,에이엠에스미디어,"미디어,콘텐츠 제작",11.1
린여성병원,병원,어비즈,의료,28.7
린여성병원,병원,브레이커스커뮤니케이션스,"미디어,콘텐츠 제작",11.1
린여성병원,병원,메디커뮤니케이션,의료,28.7
행복중심서울생협개포매장,종합소매점,오리콤,마케팅 브랜딩 조사,3.0
행복중심서울생협개포매장,종합소매점,매드커뮤니케이션즈,식제품,20.8
행복중심서울생협개포매장,종합소매점,식회사 퀸즈코퍼레이션,식제품,20.8
행복중심서울생협개포매장,종합소매점,크리에이티브리퍼블릭,마케팅 브랜딩 조사,3.0
행복중심서울생협개포매장,종합소매점,미디어브랜즈코리아식회사,마케팅 브랜딩 조사,3.0
행복중심서울생협개포매장,종합소매점,한컴,마케팅 브랜딩 조사,3.0
행복중심서울생협개포매장,종합소매점,식회사 퀸즈코퍼레이션,식제품,20.8
행복중심서울생협개포매장,종합소매점,매드커뮤니케이션즈,식제품,20.8
행복중심서울생협개포매장,종합소매점,오길비코리아한회사,마케팅 브랜딩 조사,3.0
행복중심서울생협개포매장,종합소매점,포엠미디어,마케팅 브랜딩 조사,3.0
대박환경,세탁/가사서비스,식회사 아이알컴즈,자동차,20.9
대박환경,세탁/가사서비스,에이엠에스미디어,"미디어,콘텐츠 제작",6.3
대박환경,세탁/가사서비스,식회사 아이알컴즈,자동차,20.9
대박환경,세탁/가사서비스,이노션,자동차,20.9
대박환경,세탁/가사서비스,디젤커뮤니케이션,"미디어,콘텐츠 제작",6.3
대박환경,세탁/가사서비스,덴츠엑스,자동차,20.9
대박환경,세탁/가사서비스,이노션,자동차,20.9
대박환경,세탁/가사서비스,소망커뮤니케이션,"미디어,콘텐츠 제작",6.3
대박환경,세탁/가사서비스,덴츠엑스,자동차,20.9
대박환경,세탁/가사서비스,브레이커스커뮤니케이션스,"미디어,콘텐츠 제작",6.3
세레니끄여의도,화장품소매,피터팬랩,마케팅 브랜딩 조사,1.6
세레니끄여의도,화장품소매,포엠미디어,마케팅 브랜딩 조사,1.6
세레니끄여의도,화장품소매,한컴,마케팅 브랜딩 조사,1.6
세레니끄여의도,화장품소매,이스트마케팅그룹,마케팅 브랜딩 조사,1.6
세레니끄여의도,화장품소매,오브라운,마케팅 브랜딩 조사,1.6
세레니끄여의도,화장품소매,오길비코리아한회사,마케팅 브랜딩 조사,1.6
세레니끄여의도,화장품소매,오리콤,마케팅 브랜딩 조사,1.6
세레니끄여의도,화장품소매,미디어브랜즈코리아식회사,마케팅 브랜딩 조사,1.6
세레니끄여의도,화장품소매,크리에이티브리퍼블릭,마케팅 브랜딩 조사,1.6
세레니끄여의도,화장품소매,한피알,마케팅 브랜딩 조사,1.6
이룸아이엔티,제약업,스푼식회사,sns,10.5
이룸아이엔티,제약업,캐러트코리아,sns,10.5
이룸아이엔티,제약업,메이트인디펜던스,sns,10.5
이룸아이엔티,제약업,그레이월드와이드코리아,sns,10.5
이룸아이엔티,제약업,인터콤어소시에이션,sns,10.5
이룸아이엔티,제약업,코래드,sns,10.5
이룸아이엔티,제약업,덴츠크리에이티브코리아,sns,10.5
이룸아이엔티,제약업,TBWA KOREA,sns,10.5
이룸아이엔티,제약업,붐커뮤니케이션,sns,10.5
이룸아이엔티,제약업,케이이씨씨,sns,10.5
중계우리들의원,병원,브레이커스커뮤니케이션스,"미디어,콘텐츠 제작",11.1
중계우리들의원,병원,메디커뮤니케이션,의료,28.7
중계우리들의원,병원,어비즈,의료,28.7
중계우리들의원,병원,참견,의료,28.7
중계우리들의원,병원,참견,의료,28.7
중계우리들의원,병원,어비즈,의료,28.7
중계우리들의원,병원,소망커뮤니케이션,"미디어,콘텐츠 제작",11.1
중계우리들의원,병원,메디커뮤니케이션,의료,28.7
중계우리들의원,병원,에이엠에스미디어,"미디어,콘텐츠 제작",11.1
중계우리들의원,병원,디젤커뮤니케이션,"미디어,콘텐츠 제작",11.1
예건에프앤씨,화장품소매,포엠미디어,마케팅 브랜딩 조사,1.6
예건에프앤씨,화장품소매,오브라운,마케팅 브랜딩 조사,1.6
예건에프앤씨,화장품소매,미디어브랜즈코리아식회사,마케팅 브랜딩 조사,1.6
예건에프앤씨,화장품소매,크리에이티브리퍼블릭,마케팅 브랜딩 조사,1.6
예건에프앤씨,화장품소매,피터팬랩,마케팅 브랜딩 조사,1.6
예건에프앤씨,화장품소매,한컴,마케팅 브랜딩 조사,1.6
예건에프앤씨,화장품소매,한피알,마케팅 브랜딩 조사,1.6
예건에프앤씨,화장품소매,이스트마케팅그룹,마케팅 브랜딩 조사,1.6
예건에프앤씨,화장품소매,오리콤,마케팅 브랜딩 조사,1.6
예건에프앤씨,화장품소매,오길비코리아한회사,마케팅 브랜딩 조사,1.6
CU,종합소매점,식회사 퀸즈코퍼레이션,식제품,20.8
CU,종합소매점,매드커뮤니케이션즈,식제품,20.8
CU,종합소매점,식회사 퀸즈코퍼레이션,식제품,20.8
CU,종합소매점,식회사 퀸즈코퍼레이션,식제품,20.8
CU,종합소매점,매드커뮤니케이션즈,식제품,20.8
CU,종합소매점,매드커뮤니케이션즈,식제품,20.8
CU,종합소매점,매드커뮤니케이션즈,식제품,20.8
CU,종합소매점,매드커뮤니케이션즈,식제품,20.8
CU,종합소매점,식회사 퀸즈코퍼레이션,식제품,20.8
CU,종합소매점,식회사 퀸즈코퍼레이션,식제품,20.8
디엠씨제이당구클럽,PC/오락/당구/볼링등,코래드,sns,5.5
디엠씨제이당구클럽,PC/오락/당구/볼링등,메이트인디펜던스,sns,5.5
디엠씨제이당구클럽,PC/오락/당구/볼링등,그레이월드와이드코리아,sns,5.5
디엠씨제이당구클럽,PC/오락/당구/볼링등,인터콤어소시에이션,sns,5.5
디엠씨제이당구클럽,PC/오락/당구/볼링등,케이이씨씨,sns,5.5
디엠씨제이당구클럽,PC/오락/당구/볼링등,덴츠크리에이티브코리아,sns,5.5
디엠씨제이당구클럽,PC/오락/당구/볼링등,캐러트코리아,sns,5.5
디엠씨제이당구클럽,PC/오락/당구/볼링등,붐커뮤니케이션,sns,5.5
디엠씨제이당구클럽,PC/오락/당구/볼링등,TBWA KOREA,sns,5.5
디엠씨제이당구클럽,PC/오락/당구/볼링등,스푼식회사,sns,5.5
신영허브,음/식료품소매,스푼식회사,sns,15.1
신영허브,음/식료품소매,코래드,sns,15.1
신영허브,음/식료품소매,덴츠크리에이티브코리아,sns,15.1
신영허브,음/식료품소매,케이이씨씨,sns,15.1
신영허브,음/식료품소매,그레이월드와이드코리아,sns,15.1
신영허브,음/식료품소매,붐커뮤니케이션,sns,15.1
신영허브,음/식료품소매,TBWA KOREA,sns,15.1
신영허브,음/식료품소매,캐러트코리아,sns,15.1
신영허브,음/식료품소매,인터콤어소시에이션,sns,15.1
신영허브,음/식료품소매,메이트인디펜던스,sns,15.1
응급실국물떡볶이,분식,코래드,sns,14.0
응급실국물떡볶이,분식,인터콤어소시에이션,sns,14.0
응급실국물떡볶이,분식,그레이월드와이드코리아,sns,14.0
응급실국물떡볶이,분식,TBWA KOREA,sns,14.0
응급실국물떡볶이,분식,캐러트코리아,sns,14.0
응급실국물떡볶이,분식,덴츠크리에이티브코리아,sns,14.0
응급실국물떡볶이,분식,스푼식회사,sns,14.0
응급실국물떡볶이,분식,붐커뮤니케이션,sns,14.0
응급실국물떡볶이,분식,메이트인디펜던스,sns,14.0
응급실국물떡볶이,분식,케이이씨씨,sns,14.0
김동균소아청소년과의원,병원,에이엠에스미디어,"미디어,콘텐츠 제작",11.1
김동균소아청소년과의원,병원,소망커뮤니케이션,"미디어,콘텐츠 제작",11.1
김동균소아청소년과의원,병원,어비즈,의료,28.7
김동균소아청소년과의원,병원,브레이커스커뮤니케이션스,"미디어,콘텐츠 제작",11.1
김동균소아청소년과의원,병원,디젤커뮤니케이션,"미디어,콘텐츠 제작",11.1
김동균소아청소년과의원,병원,참견,의료,28.7
김동균소아청소년과의원,병원,참견,의료,28.7
김동균소아청소년과의원,병원,메디커뮤니케이션,의료,28.7
김동균소아청소년과의원,병원,메디커뮤니케이션,의료,28.7
김동균소아청소년과의원,병원,어비즈,의료,28.7
커브스신내클럽,실내운동시설,이스트마케팅그룹,마케팅 브랜딩 조사,1.2
커브스신내클럽,실내운동시설,오길비코리아한회사,마케팅 브랜딩 조사,1.2
커브스신내클럽,실내운동시설,오리콤,마케팅 브랜딩 조사,1.2
커브스신내클럽,실내운동시설,한피알,마케팅 브랜딩 조사,1.2
커브스신내클럽,실내운동시설,한컴,마케팅 브랜딩 조사,1.2
커브스신내클럽,실내운동시설,미디어브랜즈코리아식회사,마케팅 브랜딩 조사,1.2
커브스신내클럽,실내운동시설,포엠미디어,마케팅 브랜딩 조사,1.2
커브스신내클럽,실내운동시설,크리에이티브리퍼블릭,마케팅 브랜딩 조사,1.2
커브스신내클럽,실내운동시설,오브라운,마케팅 브랜딩 조사,1.2
커브스신내클럽,실내운동시설,피터팬랩,마케팅 브랜딩 조사,1.2
비타미아의원,병원,브레이커스커뮤니케이션스,"미디어,콘텐츠 제작",11.1
비타미아의원,병원,참견,의료,28.7
비타미아의원,병원,소망커뮤니케이션,"미디어,콘텐츠 제작",11.1
비타미아의원,병원,메디커뮤니케이션,의료,28.7
비타미아의원,병원,어비즈,의료,28.7
비타미아의원,병원,참견,의료,28.7
비타미아의원,병원,어비즈,의료,28.7
비타미아의원,병원,에이엠에스미디어,"미디어,콘텐츠 제작",11.1
비타미아의원,병원,메디커뮤니케이션,의료,28.7
비타미아의원,병원,디젤커뮤니케이션,"미디어,콘텐츠 제작",11.1
